System,Plot Location,Monitoring Period,Month,Year,lat,lon,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Survival Percentage (%),Number of Days,Living Mussel Count,Ash Free Dry Weight (g),Cooked Flesh Weight (g),Individual Weight (g),Mussel Size Measure,Shell Length (mm),Growth (g per day),Growth (mm per day),Sea Surface Temperature (C),Chlorophyll (mg per m3),Turbidity (FTU),Precipitation
WAD,Slenk 14A,1.0,Mei,2018.0,53.21582,5.35268,-1.18,0.14,0.32,93.75,29.0,34.0,0.2744,28.66,4.71,146.938576,39.85,0.0207,0.1107,10.482828285714287,18.615664980905866,21.362666778248848,213.0
WAD,Slenk 14A,2.0,Juni,2018.0,53.21582,5.35268,-1.18,0.14,0.32,90.0,27.0,72.0,0.235414,25.139419,5.678333,122.409957,40.26,0.0359,0.0152,14.688372561904762,11.6368091,17.971731112321233,309.0
WAD,Slenk 14A,3.0,Juli,2018.0,53.21582,5.35268,-1.18,0.14,0.32,65.0,37.0,52.0,0.425273,29.721576,6.119615,113.799167,41.82,0.0119,0.0422,18.48229584761905,10.416638119607844,14.146786,91.0
WAD,Slenk 14A,4.0,Augustus,2018.0,53.21582,5.35268,-1.18,0.14,0.32,65.0,42.0,40.0,0.769773,40.029091,7.800577,89.82841,45.126346,0.04,0.0787,20.66869066666667,15.26648405568854,19.71638587114381,1039.0
WAD,Slenk 14A,5.0,September,2018.0,53.21582,5.35268,-1.18,0.14,0.32,66.25,29.0,60.0,0.645683,33.899546,9.02,77.973927,45.990755,0.042,0.0298,17.28625616190476,17.437383900482125,16.363700370645084,441.0
WAD,Slenk 14A,6.0,Oktober,2018.0,53.21582,5.35268,-1.18,0.14,0.32,46.25,20.0,37.0,0.950303,35.282929,11.367568,62.233873,49.69973,0.1174,0.1854,14.197348847619049,16.393232429564296,17.518783621819765,374.0
WAD,Slenk 14A,0.0,April,2019.0,53.21582,5.35268,-1.18,0.14,0.32,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.511829828571429,8.713419100079541,10.25580089620872,174.0
WAD,Slenk 14A,1.0,Mei,2019.0,53.21582,5.35268,-1.18,0.14,0.32,98.75,28.0,34.0,0.164906,22.374295,3.88443,177.223778,34.67,0.0409,0.1028,10.598414483333332,16.870433233711047,24.61136252027038,239.0
WAD,Slenk 14A,2.0,Juni,2019.0,53.21582,5.35268,-1.18,0.14,0.32,98.75,35.0,81.0,0.278406,29.567436,4.52,152.891204,37.91,0.0182,0.0926,13.629285038095237,18.081699239773005,22.62100881477492,1071.0
WAD,Slenk 14A,3.0,Juli,2019.0,53.21582,5.35268,-1.18,0.14,0.32,96.25,27.0,61.0,0.324131,29.902271,5.34,129.962695,39.52,0.0304,0.0596,17.670210828571427,13.590996714285712,20.8397755,359.0
WAD,Slenk 14A,4.0,Augustus,2019.0,53.21582,5.35268,-1.18,0.14,0.32,86.25,28.0,40.0,0.403961,29.026039,6.539855,106.666421,41.45,0.0429,0.0689,20.11998122380952,15.685001256055363,18.66701933333333,1040.0
WAD,Slenk 14A,5.0,September,2019.0,53.21582,5.35268,-1.18,0.14,0.32,76.25,27.0,68.0,0.415315,25.717415,7.34,95.317587,42.9,0.0296,0.0537,19.211173361904763,19.24109265782568,21.91441492287234,1352.0
WAD,Slenk 14A,0.0,April,2020.0,53.21582,5.35268,-1.18,0.14,0.32,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.18031511904762,17.230563714988815,24.96033285222222,111.0
WAD,Slenk 14A,1.0,Mei,2020.0,53.21582,5.35268,-1.18,0.14,0.32,94.28571429,34.0,34.0,0.269895,27.657576,5.0,138.568416,38.13,0.0124,0.0297,11.942114033333334,16.695953070336394,24.96033285222222,229.0
WAD,Slenk 14A,2.0,Juni,2020.0,53.21582,5.35268,-1.18,0.14,0.32,84.28571429,28.0,81.0,0.337002,30.910818,5.709153,121.765902,40.594237,0.0253,0.088,14.867851845238096,17.119215497206703,26.23173540059347,559.0
WAD,Slenk 14A,3.0,Juli,2020.0,53.21582,5.35268,-1.18,0.14,0.32,94.28571429,29.0,61.0,0.329475,27.476237,6.822424,102.358459,41.54,0.0384,0.0326,17.23784797142857,12.708884313602017,21.745166111111107,831.0
WAD,Slenk 14A,4.0,Augustus,2020.0,53.21582,5.35268,-1.18,0.14,0.32,68.57142857,34.0,40.0,0.4616753333333334,32.573903,7.745208,90.454204,43.967917,0.0271,0.0714,19.51870447142857,15.575895123364488,24.72244393636364,861.0
WAD,Slenk 14A,5.0,September,2020.0,53.21582,5.35268,-1.18,0.14,0.32,58.57142857,42.0,68.0,0.423668,33.82416,9.093659,77.355952,45.800732,0.0321,0.0436,18.08645757142857,15.57221276285714,19.756518706730063,627.0
WAD,Slenk 14A,6.0,Oktober,2020.0,53.21582,5.35268,-1.18,0.14,0.32,57.14285714,20.0,31.0,0.5934095,27.392648,9.307756942857145,86.668845,46.24328871428572,0.0107,0.0221,15.55242581904762,12.252372,9.69098630923077,1476.0
WAD,Slenk 14A,0.0,April,2021.0,53.21582,5.35268,-1.18,0.14,0.32,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.406895866666666,18.82294310250856,24.77072593544018,350.0
WAD,Slenk 14A,1.0,Mei,2021.0,53.21582,5.35268,-1.18,0.14,0.32,90.0,28.0,34.0,0.2123439999999999,24.060823,5.32381,130.347877,39.551111,0.0389,0.1088,9.805000735714284,16.04671024805697,24.267150897961933,1564.0
WAD,Slenk 14A,2.0,Juni,2021.0,53.21582,5.35268,-1.18,0.14,0.32,78.57142857,29.0,81.0,0.2563775,27.806763,5.645455,123.104706,40.209818,0.0111,0.0227,13.678267247619043,13.807988949583336,19.293396623524067,1220.0
WAD,Slenk 14A,3.0,Juli,2021.0,53.21582,5.35268,-1.18,0.14,0.32,78.57142857,35.0,61.0,0.329475,25.533668,6.839455,102.110052,42.294364,0.0341,0.0596,18.536009361904764,18.26142103244005,25.58395671594349,1184.0
WAD,Slenk 14A,4.0,Augustus,2021.0,53.21582,5.35268,-1.18,0.14,0.32,72.85714286,36.0,40.0,0.4616753333333334,27.843641,7.79,89.947275,43.381765,0.0264,0.0302,18.96718597619048,16.423646273020257,21.30093947773279,1087.0
WAD,Slenk 14A,5.0,September,2021.0,53.21582,5.35268,-1.18,0.14,0.32,84.28571429,26.0,68.0,0.423668,28.714517,8.359322,83.971615,43.804576,0.0219,0.0163,17.86787726190476,16.972736875,19.333816219674187,265.0
WAD,Texel 7,0.0,April,2017.0,53.08042,4.90075,-2.99,0.13,0.42,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.174851953271029,15.57150556205962,23.47382338590786,204.0
WAD,Texel 7,1.0,Mei,2017.0,53.08042,4.90075,-2.99,0.13,0.42,68.75,34.0,55.0,0.13282,28.451564,2.383636,285.247805,31.936232,0.0001,0.0478,9.882369324766357,11.593954038263888,13.33031339544606,120.0
WAD,Texel 7,2.0,Juni,2017.0,53.08042,4.90075,-2.99,0.13,0.42,68.75,32.0,55.0,0.305223,34.39401,3.885455,177.17825,35.462545,0.0469,0.1102,15.737112721962616,4.771692614901066,4.858601498653749,844.0
WAD,Texel 7,3.0,Juli,2017.0,53.08042,4.90075,-2.99,0.13,0.42,86.25,24.0,69.0,0.469917,36.812598,5.273478,131.5602,38.483333,0.0578,0.1259,18.29668674766355,8.737688808611558,7.966182722988586,1003.0
WAD,Texel 7,4.0,Augustus,2017.0,53.08042,4.90075,-2.99,0.13,0.42,78.75,29.0,63.0,0.6952,42.923783,6.431111,108.423861,40.474921,0.0399,0.0687,19.32631785981308,7.012831851111109,6.661296225287358,1071.0
WAD,Texel 7,5.0,September,2017.0,53.08042,4.90075,-2.99,0.13,0.42,96.25,42.0,77.0,0.612997,33.96261,7.085714,98.649872,42.95,0.0156,0.0589,18.626472266355137,4.196038552403573,5.150652012327521,1490.0
WAD,Texel 7,6.0,Oktober,2017.0,53.08042,4.90075,-2.99,0.13,0.42,73.75,34.0,59.0,0.630612,28.48116,9.441864,74.57429,46.74,0.0693,0.1115,14.986341810747664,7.496996038261239,5.008949513771937,690.0
WAD,Texel 7,0.0,April,2018.0,53.08042,4.90075,-2.99,0.13,0.42,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.518747286915889,13.593241885666666,11.050005357262105,844.0
WAD,Texel 7,1.0,Mei,2018.0,53.08042,4.90075,-2.99,0.13,0.42,93.75,29.0,75.0,0.308647,33.700027,4.969333,139.200881,40.4984,0.0296,0.133,10.38198080373832,13.593241885666666,11.050005357262105,213.0
WAD,Texel 7,2.0,Juni,2018.0,53.08042,4.90075,-2.99,0.13,0.42,83.75,27.0,67.0,0.534755,41.113899,6.721045,103.862919,42.96,0.0649,0.0912,14.892671985981307,9.931977496532843,10.771715466,309.0
WAD,Texel 7,3.0,Juli,2018.0,53.08042,4.90075,-2.99,0.13,0.42,76.25,37.0,61.0,0.589254,30.628557,7.547869,92.758306,43.86,0.0223,0.0243,18.08573955140187,4.284811823333333,9.161878734013603,91.0
WAD,Texel 7,4.0,Augustus,2018.0,53.08042,4.90075,-2.99,0.13,0.42,68.75,36.0,55.0,0.538955,29.936444,7.828681914285714,93.047275,44.88,0.0078,0.0283,20.86131813084112,5.415427765171756,5.393340374025974,1039.0
WAD,Texel 7,5.0,September,2018.0,53.08042,4.90075,-2.99,0.13,0.42,73.75,35.0,59.0,0.572437,26.371476,8.75,80.330669,46.655424,0.0263,0.0507,17.836150224299065,5.91891689819788,4.484012764808362,441.0
WAD,Texel 7,6.0,Oktober,2018.0,53.08042,4.90075,-2.99,0.13,0.42,77.5,20.0,59.0,0.606532,40.630152,8.804839,79.827943,47.30470841428571,0.0027,0.0325,14.619579936915889,3.073821299072601,4.664560493587522,374.0
WAD,Texel 7,0.0,April,2019.0,53.08042,4.90075,-2.99,0.13,0.42,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.574460331775699,4.3518228,11.888962341935482,174.0
WAD,Texel 7,1.0,Mei,2019.0,53.08042,4.90075,-2.99,0.13,0.42,96.25,28.0,65.0,0.166747,22.84627,3.63859,188.883938,33.76,0.0321,0.0703,10.765555665887849,11.6270943824063,11.096198586565098,239.0
WAD,Texel 7,2.0,Juni,2019.0,53.08042,4.90075,-2.99,0.13,0.42,95.0,38.0,61.0,0.251208,26.768131,4.68,147.794683,38.65,0.0274,0.1287,13.834584422897198,8.428315499225093,8.334594389898989,1071.0
WAD,Texel 7,3.0,Juli,2019.0,53.08042,4.90075,-2.99,0.13,0.42,97.5,23.0,65.0,0.314432,25.644333,6.26,111.311253,40.82,0.0687,0.0943,17.941727308411213,6.001055334661911,4.694942427712986,359.0
WAD,Texel 7,4.0,Augustus,2019.0,53.08042,4.90075,-2.99,0.13,0.42,71.25,29.0,59.0,0.310056,23.401062,6.311754,110.421626,41.45582291666667,0.0018,0.0219,20.1435418317757,2.9356069666782605,4.01181475064935,1040.0
WAD,Texel 7,5.0,September,2019.0,53.08042,4.90075,-2.99,0.13,0.42,90.0,20.0,68.0,0.5927169999999999,24.669204,7.6625,91.405629,43.39625,0.0675,0.097,19.14461123364486,3.22916849416458,5.758299018106282,1352.0
WAD,Texel 7,0.0,April,2020.0,53.08042,4.90075,-2.99,0.13,0.42,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.246895728971964,8.090027774569894,7.685654111993243,111.0
WAD,Texel 7,1.0,Mei,2020.0,53.08042,4.90075,-2.99,0.13,0.42,98.57142857,34.0,65.0,0.237567,29.14557,4.57971,150.948121,38.36,0.0,0.0365,11.866476429906545,8.090027774569894,7.685654111993243,229.0
WAD,Texel 7,2.0,Juni,2020.0,53.08042,4.90075,-2.99,0.13,0.42,85.71428571,28.0,61.0,0.372423,28.821393,6.058,114.927064,41.328167,0.0528,0.106,14.856803843457945,3.491058203806907,4.952521801627487,559.0
WAD,Texel 7,3.0,Juli,2020.0,53.08042,4.90075,-2.99,0.13,0.42,87.14285714,34.0,65.0,0.4578676666666666,33.781325,7.477213,93.612458,43.78,0.0417,0.0721,17.578248280373835,4.751526579892353,6.996961679294516,831.0
WAD,Texel 7,4.0,Augustus,2020.0,53.08042,4.90075,-2.99,0.13,0.42,87.14285714,29.0,59.0,0.5147369999999999,27.744652,8.138033,86.196211,44.251639,0.0228,0.0163,19.38001827102804,4.937828445582898,9.726919806352065,861.0
WAD,Texel 7,5.0,September,2020.0,53.08042,4.90075,-2.99,0.13,0.42,81.42857143,42.0,68.0,0.5927169999999999,27.391437,8.368698528571429,87.138823,44.7715076,0.0055,0.0124,18.003680588785045,5.403836056082191,8.035135194004797,627.0
WAD,Texel 7,6.0,Oktober,2020.0,53.08042,4.90075,-2.99,0.13,0.42,78.57142857,20.0,59.0,0.6185719999999999,27.807142,9.322,75.508675,47.45,0.0477,0.1339,15.90863542990654,7.392030218421052,12.212639799999998,1476.0
WAD,Texel 7,0.0,April,2021.0,53.08042,4.90075,-2.99,0.13,0.42,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.222251454205606,5.135048137717908,6.302569571855346,350.0
WAD,Texel 7,1.0,Mei,2021.0,53.08042,4.90075,-2.99,0.13,0.42,97.14285714,30.0,65.0,0.21144525,23.460898,5.302941,130.847773,38.944853,0.0356,0.0813,9.457972427570096,6.073243179263766,4.77835342617978,1564.0
WAD,Texel 7,2.0,Juni,2021.0,53.08042,4.90075,-2.99,0.13,0.42,85.71428571,41.0,61.0,0.36590225,31.439421,7.1105,98.314719,42.575333,0.0441,0.0885,15.3639996682243,5.653778566343434,7.518569000732793,1220.0
WAD,Texel 7,3.0,Juli,2021.0,53.08042,4.90075,-2.99,0.13,0.42,77.14285714,21.0,65.0,0.4578676666666666,29.913237,8.324074,84.318139,44.670741,0.0578,0.0998,18.570271392523363,5.004075812590673,7.840609285021978,1184.0
WAD,Texel 7,4.0,Augustus,2021.0,53.08042,4.90075,-2.99,0.13,0.42,76.473214285,36.0,59.0,0.5147369999999999,31.00148525,8.641404011801242,88.7481578695652,45.29277424968944,0.0088,0.0173,18.899579710280378,7.773012824242423,7.895786336,1087.0
WAD,Texel 7,5.0,September,2021.0,53.08042,4.90075,-2.99,0.13,0.42,95.71428571,26.0,68.0,0.5927169999999999,24.924967,8.963574297684117,81.651467,45.92835659611358,0.0124,0.0244,17.96074237850467,5.408998244859814,7.457007441121496,265.0
WAD,Texel 7,6.0,Oktober,2021.0,53.08042,4.90075,-2.99,0.13,0.42,77.14285714,28.0,59.0,0.6185719999999999,24.18137,9.981667,70.641045,46.904815,0.0364,0.0349,16.02899978037383,2.9617294782544024,3.696575509248442,1133.0
WAD,Vlieter 94,0.0,April,2017.0,53.00389,5.05976,-5.49,0.06,0.31,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.747904547619047,9.610641641546245,16.740980793352602,204.0
WAD,Vlieter 94,1.0,Mei,2017.0,53.00389,5.05976,-5.49,0.06,0.31,55.0,34.0,44.0,0.132801,26.733577,2.490909,273.268788,31.42678,0.0033,0.0328,10.299999935714286,14.51037757323787,16.37634400358092,120.0
WAD,Vlieter 94,2.0,Juni,2017.0,53.00389,5.05976,-5.49,0.06,0.31,62.5,32.0,50.0,0.268415,33.925049,4.056,169.913607,36.5824,0.0489,0.1611,15.78329506190476,10.495485930733516,11.018732657303753,844.0
WAD,Vlieter 94,3.0,Juli,2017.0,53.00389,5.05976,-5.49,0.06,0.31,82.5,24.0,66.0,0.362983,32.818829,4.937576,140.275523,38.142895,0.0367,0.065,18.608170923809524,10.280026120283198,8.770497337403084,1003.0
WAD,Vlieter 94,4.0,Augustus,2017.0,53.00389,5.05976,-5.49,0.06,0.31,56.25,29.0,45.0,0.378193,29.686985,5.395556,128.658347,38.337222,0.0158,0.0067,19.3369418,9.798722451260256,8.74347071908397,1071.0
WAD,Vlieter 94,5.0,September,2017.0,53.00389,5.05976,-5.49,0.06,0.31,68.75,42.0,55.0,0.320386,24.138991,5.912727,117.67819,39.31,0.0123,0.0232,18.548533266666663,7.33207267919461,9.273829769514563,1490.0
WAD,Vlieter 94,0.0,April,2018.0,53.00389,5.05976,-5.49,0.06,0.31,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.470409473333333,11.678304173571428,11.583430545357142,844.0
WAD,Vlieter 94,1.0,Mei,2018.0,53.00389,5.05976,-5.49,0.06,0.31,93.75,29.0,75.0,0.351337,33.63998,5.362667,129.213649,40.961333,0.0432,0.149,10.782057242857142,11.678304173571428,11.583430545357142,213.0
WAD,Vlieter 94,2.0,Juni,2018.0,53.00389,5.05976,-5.49,0.06,0.31,88.75,27.0,71.0,0.344187,29.445139,6.305352,110.530896,41.9,0.0349,0.0348,14.9149723,10.743706256569707,15.387291358666667,309.0
WAD,Vlieter 94,3.0,Juli,2018.0,53.00389,5.05976,-5.49,0.06,0.31,90.0,37.0,72.0,0.428589,24.930323,7.325417,95.502519,43.91,0.0276,0.0543,18.45739175238096,9.7446805352,11.742713335782748,91.0
WAD,Vlieter 94,4.0,Augustus,2018.0,53.00389,5.05976,-5.49,0.06,0.31,86.25,36.0,69.0,0.597119,30.490336,8.03058,87.320073,43.98,0.0196,0.0019,21.03783812380953,11.534110225380712,10.067537840776698,1039.0
WAD,Vlieter 94,0.0,April,2019.0,53.00389,5.05976,-5.49,0.06,0.31,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.298257738095238,3.796610846056338,10.164120175342465,174.0
WAD,Vlieter 94,1.0,Mei,2019.0,53.00389,5.05976,-5.49,0.06,0.31,96.25,28.0,59.5,0.17363,22.354714,3.864051,178.134688,34.44,0.0401,0.0946,10.983610266666666,12.136016209223332,13.535886828686444,239.0
WAD,Vlieter 94,2.0,Juni,2019.0,53.00389,5.05976,-5.49,0.06,0.31,77.5,38.0,60.5,0.250031,26.429973,4.68,147.794683,37.67,0.0215,0.085,13.989533257142856,9.194707409550048,12.907235348419151,1071.0
WAD,Vlieter 94,3.0,Juli,2019.0,53.00389,5.05976,-5.49,0.06,0.31,95.0,23.0,69.0,0.269572,24.37135,5.45,127.405562,38.75,0.0335,0.047,18.15739198095238,10.37162579343839,10.76591611091164,359.0
WAD,Vlieter 94,4.0,Augustus,2019.0,53.00389,5.05976,-5.49,0.06,0.31,82.5,29.0,57.0,0.346518,26.572245,6.097727,114.197261,39.86,0.0223,0.0383,20.35585716190476,8.843042507846715,9.636650174725276,1040.0
WAD,Vlieter 94,5.0,September,2019.0,53.00389,5.05976,-5.49,0.06,0.31,83.75,20.0,55.0,0.320386,25.01747,6.407463,108.813846,39.893881,0.0155,0.0017,19.064215038095234,8.521774113143817,11.827977012234207,1352.0
WAD,Vlieter 94,6.0,Oktober,2019.0,53.00389,5.05976,-5.49,0.06,0.31,25.0,56.0,20.0,0.364975,23.596369,6.75,103.428675,43.39,0.0061,0.0624,15.682667252380952,7.824276175488456,8.948173809147425,1560.0
WAD,Vlieter 94,0.0,April,2020.0,53.00389,5.05976,-5.49,0.06,0.31,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.265296395238096,12.814432789972145,17.274901245986783,111.0
WAD,Vlieter 94,1.0,Mei,2020.0,53.00389,5.05976,-5.49,0.06,0.31,82.85714286,34.0,59.5,0.218978,26.666178,4.70569,147.00827,37.79,0.0037,0.0197,11.988971604761904,10.92350790254902,14.017650977706325,229.0
WAD,Vlieter 94,2.0,Juni,2020.0,53.00389,5.05976,-5.49,0.06,0.31,90.0,28.0,60.5,0.317557,28.701544,5.71619,121.619786,39.379365,0.0361,0.0568,15.430039557142855,9.052839730602958,10.9694524,559.0
WAD,Vlieter 94,0.0,April,2021.0,53.00389,5.05976,-5.49,0.06,0.31,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.650390733333333,5.57074009583483,8.402708728456014,350.0
WAD,Vlieter 94,1.0,Mei,2021.0,53.00389,5.05976,-5.49,0.06,0.31,87.14285714,30.0,59.5,0.2191865,25.556931,5.298361,130.958019,39.558525,0.0354,0.1018,9.748237607142856,8.613723247123655,10.21846076299455,1564.0
WAD,Vlieter 94,2.0,Juni,2021.0,53.00389,5.05976,-5.49,0.06,0.31,81.42857143,42.0,60.5,0.2950475,29.506833,7.381579,94.794282,42.972632,0.0496,0.0813,15.880542521428572,8.627088989292034,9.85640251909091,1220.0
WAD,Vlieter 94,3.0,Juli,2021.0,53.00389,5.05976,-5.49,0.06,0.31,67.14285714,20.0,69.0,0.3537146666666666,28.55919,8.195745,85.604608,44.493617,0.0407,0.076,19.11051383809524,7.96790023353128,9.207598396311306,1184.0
WAD,Vlieter 94,4.0,Augustus,2021.0,53.00389,5.05976,-5.49,0.06,0.31,72.85714286,36.0,57.0,0.4406099999999999,26.259539,8.787843,79.978404,45.316078,0.0164,0.0228,19.035224785714284,8.903185080019119,12.412176645896803,1087.0
WAD,Vlieter 94,5.0,September,2021.0,53.00389,5.05976,-5.49,0.06,0.31,58.57142857,26.0,55.0,0.320386,26.362738,10.116829,69.721083,47.562683,0.0511,0.0864,17.96005171428571,10.1570517458125,11.04795746898067,265.0
WAD,Vlieter 94,6.0,Oktober,2021.0,53.00389,5.05976,-5.49,0.06,0.31,72.85714286,28.0,58.285714288,0.364975,23.596369,10.4643322,70.813905,48.24207294285714,0.0124,0.0243,15.932220480952385,9.9443669405498,10.62676549924155,1133.0
